Job Outlook for JB,Est.,Pipeline,Estimating Status,Bid Due Date,Project Name,Owner,Architect,Pipeline Probability,Approx. Start Date,# of Months,Approx. Cost,Approx. Finish,Project City,Project State,Market Type,Notes/Description,BD/PM/AM,ITB Date,Lead Estimator,Estimator,Est. Asst.,PX/PM,Estimate Type,RFI Due Date,Schedule,Factored $,Factored $ per month,Duration,2025 % Complete,Days in 2025,$ in 2025,Days in 2026,$ in 2026,Days in 2027,$ in 2027,Notes for JB Outlook
,,,8 Archive Loss,Pending Updated Drawings,YES Office TI - Phase I,Yield Engineering Systems,,2%,01/15/23,3,"$2,228,480",04/15/23,Chandler,Arizona,Office TI,15K SF Interior Office TI at Industrial Building,Marc,,KC/BR,KC,-,,Con.,,Duration,"$44,570","$14,857",91,0%,0,$0,91,"44,570",0,$0,
,,,9 Archive Pass,09/30/21,101 & Northern Shops & Site,Thompson Thrift,,15%,07/01/22,7,"$6,906,515",02/01/23,Phoenix,Arizona,"Retail
Site",Offsite/Onsite Improvements & Black Rock,Melinda,N/A,JF,-,-,MC,Con.,NA,Duration,"$1,035,977","$147,997",216,0%,0,$0,216,"1,035,977",0,$0,
,,,9 Archive Pass,08/24/23,16th Street & Weldon Apartments,Hyphen Communities,,35%,03/01/24,24,$0,03/01/26,Phoenix,Arizona,Multifamily,"Wrap Style, 4 story, 178 Units 175K SF",Paul,TBD,PS,KC,AL,NR,Con.,N/A,Full,$0,$0,731,0%,0,$0,731,0,0,$0,
,,,9 Archive Pass,Pending,69th Ave. & Paradise Apartments,Hyphen Communities,,3%,02/01/24,18,"$23,301,474",08/01/25,Glendale,Arizona,Multifamily,Garden Style Townhome 64 Units - 133K SF,Paul,TBD,PS,KC,N/A,NR,Neg.,N/A,Duration,"$699,044","$38,836",548,39%,212,"$270,433",336,"428,611",0,$0,
,,,9 Archive Pass,Plans Pending,95th Ave. & Olive,Hyphen Communities,,20%,07/01/24,18,"$20,630,738",01/01/26,Glendale,Arizona,Multifamily,"Garden Style, Breezeway 3 story - 130 Units",Paul,TBD,PS,KC,AL,NR,Neg.,NA,Duration,"$4,126,148","$229,230",550,0%,0,$0,550,"4,126,148",0,$0,
,,,9 Archive Pass,08/29/23,Ace Hardware and Retail Buildings,Artie Holmes,,3%,09/11/23,9,"$19,000,000",06/11/24,Mesa,Arizona,"Grocery
Retail
Site","Ace Hardware, Retail and Site",Adam,,CH,CH,AL,NR,HB-2,N/A,Duration,"$570,000","$63,333",275,0%,0,$0,275,"570,000",0,$0,
,,,9 Archive Pass,09/01/22,American Express TI,AMEX,,80%,10/10/22,6,"$400,000",04/10/23,Phoenix,Arizona,Office TI,,Melidna,,BR,BM,,,Neg.,,,"$320,000","$53,333",183,0%,0,$0,183,"320,000",0,$0,
,,,9 Archive Pass,03/27/24,Avondale Townhomes - Detailed,Milhaus,,1%,01/01/25,20,"$115,000,000",09/01/26,Avondale,Arizona,Multifamily,"118 Townhomes, 178 MultiFamily, 136 garages, amenities, site",Brian,,PS,PS,,,Con.,N/A,,"$1,150,000","$57,500",609,60%,364,"$687,356",245,"462,644",0,$0,
,,,9 Archive Pass,02/29/24,Avondale Townhomes - High Level Swag,Milhaus,,1%,01/01/25,20,"$115,367,665",09/01/26,Avondale,Arizona,Multifamily,"118 Townhomes, 178 MultiFamily, 136 garages, amenities, site",Brian,,PS,PS,N/A,,Con.,N/A,,"$1,153,677","$57,684",609,60%,364,"$689,554",245,"464,123",0,$0,
,,,9 Archive Pass,,Barrio Queen TI - 3 Locations,Barrio Queen,,50%,12/31/30,1,$0,01/31/31,,Arizona,Restaurant,"Tucson, Chandler and Surprise",Brian/Matt,,,,,NR,HB,,,$0,$0,32,0%,0,$0,32,0,0,$0,
,,,9 Archive Pass,09/10/21,"Casa Grande AutoShow Expansion Jerry Seiner Chrysler, Dodge, Ram plus Jeep",Mullen 360,,25%,01/01/22,8,"$5,370,567",09/01/22,Casa Grande,Arizona,Auto Dealer,Expansion,Melinda,N/A,CH,,LH,MC,Con.,NA,NA,"$1,342,642","$167,830",244,0%,0,$0,244,"1,342,642",0,$0,
,,,9 Archive Pass,10/16/23,Chandler Foothills Church,Chandler Foothills Church,,1%,08/05/24,10,"$3,995,040",06/05/25,Chandler,Arizona,Education,"7,000SF Church Expansion/Stage/RR",Brian,,JF,BG,N/A,,Con.,N/A,Duration,"$39,950","$3,995",305,51%,155,"$20,303",150,"19,648",0,$0,
,,,9 Archive Pass,10/04/24,Chuze Fitness ALBQ,Chuze Fitness,,1%,11/01/24,3,"$1,200,000",02/01/25,Albuguergue,New Mexico,,TI existing building,Melinda,,AT,AT,?,,HB-2,,,"$12,000","$4,000",93,33%,31,"$4,000",62,"8,000",0,$0,
,,,9 Archive Pass,Pending,DaVita - Corning,DaVita - Nord Sandstrom,,1%,01/08/24,6,"$6,500,000",07/08/24,Corning,California,Retail TI,Pad Ready Site  - Groud-up,Melinda,,JF,,,,Con.,Pending,Duration,"$65,000","$10,833",183,0%,0,$0,183,"65,000",0,$0,
,,,9 Archive Pass,Pending,DaVita - Sacramento,DaVita,,1%,04/01/24,4,"$2,500,000",08/01/24,Sacramento,California,Demo,Market Street Development,Melinda,,JF,,,,Neg.,Pending,Duration,"$25,000","$6,250",123,0%,0,$0,123,"25,000",0,$0,
,,,9 Archive Pass,,Desert Cove Storage,RAN Properties,,15%,07/01/22,8,"$12,000,000",03/01/23,Scottsdale,Arizona,Storage,,Melinda,,,,,,,,,"$1,800,000","$225,000",244,0%,0,$0,244,"1,800,000",0,$0,
,,,9 Archive Pass,11/26/24,Dexcom - Cafe TI,Dexcom,,1%,01/06/25,4,"$1,500,000",05/06/25,Mesa,Arizona,Restaurant TI,Mesa Cafeteria Construction,Hayley,,,,,,,,,"$15,000","$3,750",121,100%,121,"$15,000",0,0,0,$0,
,,,9 Archive Pass,,Dick's Sporting Goods - Gilbert,Dick's Sporting Goods,,2%,03/01/23,8,"$4,500,000",11/01/23,Gilbert,Arizona,Retail,New groud-up,Melinda,,,,,,,,,"$90,000","$11,250",246,0%,0,$0,246,"90,000",0,$0,
,,,9 Archive Pass,,Dick's Sporting Goods - Peoria,Dick's Sporting Goods,,2%,06/01/23,8,"$4,500,000",02/01/24,Peoria,Arizona,Retail,New groud-up,Melinda,,,,,,,,,"$90,000","$11,250",246,0%,0,$0,246,"90,000",0,$0,
,,,9 Archive Pass,,Discount Tire Hercules,Discount Tire,,2%,08/28/23,6,"$2,750,000",02/28/24,Hercules,California,Auto Service,,Jim,01/30/23,,,,,HB-3,,,"$55,000","$9,167",185,0%,0,$0,185,"55,000",0,$0,
,,,9 Archive Pass,,Discount Tire Lake Elsinore CA,Discount Tire,,2%,10/30/23,6,"$2,750,000",04/30/24,Lake Elsinore,California,Auto Service,,Jim,06/12/23,,,,,HB-3,,,"$55,000","$9,167",184,0%,0,$0,184,"55,000",0,$0,
,,,9 Archive Pass,,Discount Tire Placerville,Discount Tire,,2%,10/30/23,6,"$2,750,000",04/30/24,Placerville,California,Auto Service,,Jim,02/13/23,,,,,HB-3,,,"$55,000","$9,167",184,0%,0,$0,184,"55,000",0,$0,
,,,9 Archive Pass,,Discount Tire San Diego,Discount Tire,,2%,09/04/23,6,"$2,750,000",03/04/24,San Diego,California,Auto Service,,Jim,02/13/23,,,,,HB-3,,,"$55,000","$9,167",183,0%,0,$0,183,"55,000",0,$0,
,,,9 Archive Pass,,Discount Tire San Jose,Discount Tire,,2%,09/25/23,6,"$2,750,000",03/25/24,San Jose,California,Auto Service,,Jim,03/27/23,,,,,HB-3,,,"$55,000","$9,167",183,0%,0,$0,183,"55,000",0,$0,
,,,9 Archive Pass,,Discount Tire Spring Valley,Discount Tire,,2%,11/27/23,6,"$2,750,000",05/27/24,Spring Valley,California,Auto Service,,Jim,03/27/23,,,,,HB-3,,,"$55,000","$9,167",183,0%,0,$0,183,"55,000",0,$0,
,,,9 Archive Pass,04/19/21,East Village at Shea Shopping Center Remodel,YAM Properties,,25%,04/01/22,5,"$1,029,264",09/01/22,Scottsdale,Arizona,Retail TI,Facelift of Existing Shopping Center,Melinda,N/A,CH,,n/a,,Con.,NA,Duration,"$257,316","$51,463",154,0%,0,$0,154,"257,316",0,$0,
,,,9 Archive Pass,09/24/21,Ellsworth & Ray Retail Buildings and Site,Thompson Thrift,,25%,01/01/22,6,"$3,480,648",07/01/22,Mesa,Arizona,Retail,Sitework for Future Retail,Melinda,N/A,AB/JF,-,LH,MC,Neg.,NA,Duration,"$870,162","$145,027",182,0%,0,$0,182,"870,162",0,$0,
,,,9 Archive Pass,Pending,Federal Pizza - TI,Upward,,25%,11/15/24,5,"$1,500,000",04/15/25,Phoenix,Arizona,Restaurant TI,Restaurant TI at PV Mall,Melinda,,CH,CH,AL,,Neg.,N/A,Duration,"$375,000","$75,000",152,68%,104,"$256,579",48,"118,421",0,$0,
,,,9 Archive Pass,???,Helix Electric TI - Rebid,Helix Electric,,0%,02/01/22,5,"$3,455,838",07/01/22,Goodyear,Arizona,"Office TI
Retail",Interior Build Out (Office/Warehouse),Brian,N/A,JF,,N/A,NR,Neg.,NA,Full,$0,$0,151,0%,0,$0,151,0,0,$0,
,,,9 Archive Pass,,Insite Property Group Storage - AZ/CA,Insite Property Group,,5%,12/31/30,1,$0,01/31/31,,,Storage,,Melinda,,,,,,,,,$0,$0,32,0%,0,$0,32,0,0,$0,
,,,9 Archive Pass,,Jackson Shaw AC Hotel,Jackson Shaw,,5%,12/31/30,1,$0,01/31/31,,Arizona,Hospitality,,,,,,,,,,,$0,$0,32,0%,0,$0,32,0,0,$0,
,,,9 Archive Pass,,Jones Buick/GMC Dealership - Casa Grande,Mullin 360,,15%,12/31/30,1,$0,01/31/31,Casa Grande,Arizona,Auto Dealer,,Melinda,,,,,,,,,$0,$0,32,0%,0,$0,32,0,0,$0,
,,,9 Archive Pass,,Jones Ford Dealership - Casa Grande,Mullin 360,,15%,12/31/30,1,$0,01/31/31,Casa Grande,Arizona,Auto Dealer,,Melinda,,,,,,,,,$0,$0,32,0%,0,$0,32,0,0,$0,
,,,9 Archive Pass,04/15/22,Kimpton Palomar Roof Top Bar,21 Group Hospitality,,50%,06/01/22,6,"$2,000,000",12/01/22,Phoenix,Arizona,Hospitality,3rd Floor Roof Top Bar Renovation,Adam,,BM,,LH,NR,Neg.,NA,Duration,"$1,000,000","$166,667",184,0%,0,$0,184,"1,000,000",0,$0,
,,,9 Archive Pass,09/17/21,Maricopa Sonoran Creek MTB C - Phase III,Thompson Thrift,,50%,01/01/22,5,"$1,423,910",06/01/22,Maricopa,Arizona,Retail,"7,500 SF shell bldg. & site",Melinda,,CH,,KC,MC,Neg.,NA,Full,"$711,955","$142,391",152,0%,0,$0,152,"711,955",0,$0,
,,,9 Archive Pass,,Mark IV TI,Mark IV,,1%,01/01/23,6,"$5,000,000",07/01/23,,,Office TI,,Melinda,,,,,,,,,"$50,000","$8,333",182,0%,0,$0,182,"50,000",0,$0,
,,,9 Archive Pass,05/17/21,Marshall's - Sonoran Creek,Thompson Thrift,,90%,01/01/22,7,"$3,076,833",08/01/22,Maricopa,Arizona,Retail,New Ground Up Marshall's (next to Sprouts),Melinda,05/06/21,CH,,MB,MC,Neg.,NA,Full,"$2,769,150","$395,593",213,0%,0,$0,213,"2,769,150",0,$0,
,,,9 Archive Pass,,Mill Creek Apartments,Mill Creek,,10%,12/31/30,1,$0,01/31/31,,Arizona,Multifamily,,Adam,,,,,,,,,$0,$0,32,0%,0,$0,32,0,0,$0,
,,,9 Archive Pass,05/30/23,Nature's Medicines Dispensary,Natures Medicines,,2%,06/12/23,6,"$1,750,000",12/12/23,Phoenix,Arizona,Retail TI,"Demo, TI for 7,500SF Dispensary",Adam,,JF/BG,BG,AT,,Neg.,TBD,Duration,"$35,000","$5,833",184,0%,0,$0,184,"35,000",0,$0,
,,,9 Archive Pass,,North Carolina Publix,Thompson Thrift,,5%,12/31/30,1,$0,01/31/31,,Arizona,Grocery,,Melinda,,,,,,,,,$0,$0,32,0%,0,$0,32,0,0,$0,
,,,9 Archive Pass,Pending,Olas Senior Village,Florence Oladokun,,1%,08/01/24,16,$0,12/01/25,Casa Grande,Arizona,Multifamily,Clubhouse and 4 Separate 'apartment' bldgs,Melinda,,PS,BG,N/A,,Con.,N/A,Duration,$0,$0,488,68%,334,$0,154,0,0,$0,
,,,9 Archive Pass,10/18/21,Pasqua Yaqui Townhomes,Pasqua Yaqui,,10%,01/01/22,16,"$15,000,000",05/01/23,Tucson,Arizona,"Multifamily
Native",17 Townhomes,Melinda,,CH,,,NR,HB,,Full,"$1,500,000","$93,750",486,0%,0,$0,486,"1,500,000",0,$0,
,,,9 Archive Pass,07/13/21,Peoria Phase III - The Learning Experience/Shops 4,Thompson Thrift,,1%,01/01/22,6,"$2,727,616",07/01/22,Peoria,Arizona,Retail,"10,000 SF BTS and 4,500 SF Shops Grey Shell plus min. site",Melinda,06/25/21,AB,,SH,MC,Neg.,NA,Full,"$27,276","$4,546",182,0%,0,$0,182,"27,276",0,$0,
,,,9 Archive Pass,,Police/Data,San Carlos Apache Tribe,,10%,12/31/30,1,$0,01/31/31,,Arizona,Native,,Melinda,,,,,,,,,$0,$0,32,0%,0,$0,32,0,0,$0,
,,,9 Archive Pass,11/02/21,Prasada Majors & Shops,SimonCRE,,20%,02/01/22,10,"$34,509,687",12/01/22,Surprise,Arizona,Retail,9 - Major Buildings and Shops,Melinda,,CH,BM,MB,NR,HB-3,,,"$6,901,937","$690,194",304,0%,0,$0,304,"6,901,937",0,$0,
,,,9 Archive Pass,11/02/21,Prasada Site,SimonCRE,,20%,11/01/21,6,"$8,398,847",05/01/22,Surprise,Arizona,Site,Retail Sitework,Melinda,,CH,BM,MB,NR,HB-3,,,"$1,679,769","$279,962",182,0%,0,$0,182,"1,679,769",0,$0,
,,,9 Archive Pass,03/08/24,Project 'X',Stockdale Capital/Riot Hospitality,,2%,04/01/24,10,"$7,167,898",02/01/25,Scottsdale,Arizona,Restaurant,Restaurant - Reno of the Mint,Adam,,JF,JF,AL,NR,Con.,N/A,,"$143,358","$14,336",307,10%,31,"$14,476",276,"128,882",0,$0,
,,,9 Archive Pass,04/19/22,PV 303 Storage,State 48 Storage,,1%,06/01/23,14,"$25,240,039",08/01/24,Goodyear,Arizona,"Site
Storage","127K SF Storage, Drive Up Units, RV Storage & Site",Melinda,,BR,,,,Con.,,Duration,"$252,400","$18,029",428,0%,0,$0,428,"252,400",0,$0,
,,,9 Archive Pass,02/28/25,Senita - Cave Creek Clubhouse,Draper & Kramer,,1%,08/11/25,8,$0,04/11/26,Cave Creek,Arizona,Clubhouse,Precon Services for Clubhouse Remodel,James,,BR,BR,BR,,RFP,,,$0,$0,244,58%,142,$0,102,0,0,$0,
,,,9 Archive Pass,02/27/25,Sierra Vista - Site,Simon CRE,,1%,08/01/25,8,"$7,400,182",04/01/26,Sierra Vista,Arizona,Site,"Site, Utilities, Infrastructure",Melinda,,TS,TS,AT,,HB-3,,,"$74,002","$9,250",244,62%,152,"$46,099",92,"27,902",0,$0,
,,,9 Archive Pass,Pending,Sierra Vista - Sprouts,Simon CRE,,1%,10/01/25,8,"$7,500,000",06/01/26,Sierra Vista,Arizona,"Grocery
Grocery TI",Ground up Sprouts,Melinda,,,,,,Con.,,,"$75,000","$9,375",244,37%,91,"$27,971",153,"47,029",0,$0,
,,,9 Archive Pass,,SIHI - Mesa Retail,SIHI,,10%,06/01/22,9,"$8,000,000",03/01/23,Mesa,Arizona,Retail,,Melinda,,,,,,,,,"$800,000","$88,889",274,0%,0,$0,274,"800,000",0,$0,
,,,9 Archive Pass,11/17/22,Sprouts - Bakersfield,"Centercal Properties, LLC",,10%,12/12/22,9,"$6,400,000",09/12/23,Bakersfield,California,Retail,Sprouts BTS,Brian,,BM/CH,BM,SH,MC,HB-2,,Duration,"$640,000","$71,111",275,0%,0,$0,275,"640,000",0,$0,
,,,9 Archive Pass,01/11/24,Sprouts Prototype Update,Sprouts,,1%,01/01/25,8,"$6,500,000",09/01/25,Phoenix,Arizona,"Retail
Retail TI",Update Sprouts Prototype Budget with Current Numbers,Melinda,,CH,CH,MB,,Con.,N/A,,"$65,000","$8,125",244,100%,244,"$65,000",0,0,0,$0,
,,,9 Archive Pass,05/08/24,Sunstate Equipment - Conroe - Civil Package,Sunstate Equipment,,100%,08/21/24,7,"$2,111,067",03/21/25,Conroe,Texas,Industrial,"Ground up PEMB, Service Yard for Equipment",Adam,,AT,AT,MB,AnJel,Neg.,N/A,Duration,"$2,111,067","$301,581",213,37%,79,"$782,978",134,"1,328,089",0,$0,
,,,9 Archive Pass,07/15/22,Superstition Vista Community Center,Century Communities,,25%,08/01/22,9,"$1,237,203",05/01/23,Apache Junction,Arizona,Clubhouse,New Clubhouse for Home Community,Paul,,BM,BM,LH,NR,HB-3,NA,Duration,"$309,301","$34,367",274,0%,0,$0,274,"309,301",0,$0,
,,,9 Archive Pass,09/24/24,Surprise Community Center,City of Surprise,,1%,11/04/24,10,"$6,500,000",09/04/25,Suprise,Arizona,"Hospitality
Recreation",32K SF Community and Resource Center,Melinda,,PS,PS,AT,,HB-3,,,"$65,000","$6,500",305,81%,246,"$52,426",59,"12,574",0,$0,
,,,9 Archive Pass,12/15/22,The Sydney - SITE,Palmer Development Group,,15%,03/06/23,7,"$6,338,556",10/06/23,Scottsdale,Arizona,"Entertainment
Restaurant
Sports/Fitness",Sitework,Adam,N/A,CH,BM,MB,MC,HB-3,NA,Done,"$950,783","$135,826",215,0%,0,$0,215,"950,783",0,$0,
,,,9 Archive Pass,08/16/24,The Vale - Student Housing,Gilbane Development Company,,15%,02/01/25,29,"$92,500,000",07/01/27,Tempe,Arizona,Multifamily,"8 Story, 3 Podium, 5 Framed 423K SF, 277 Units",Melinda,,PS,PS,,,HB-4,08/06/24,,"$13,875,000","$478,448",881,38%,333,"$5,244,467",367,"5,779,938",181,"$2,850,596",
,,,9 Archive Pass,,Thunderbird Square MF,Woodbury Corp.,,3%,01/01/23,18,"$2,000,000",07/01/24,Phoenix,Arizona,Multifamily,,Adam/Brian,,,,,,,,,"$60,000","$3,333",548,0%,0,$0,548,"60,000",0,$0,
,,,9 Archive Pass,,Tonopah Travel Center NEC I-10 & 379th Ave,Tony Mangat,,5%,01/01/23,12,"$25,000,000",01/01/24,Maricopa County,Arizona,Travel Center,,Rav,,,,,,,,,"$1,250,000","$104,167",366,0%,0,$0,366,"1,250,000",0,$0,
,,,9 Archive Pass,10/13/22,TownePlace Suites - McDowell Rd.,DII Companies,,2%,03/01/23,16,"$21,189,219",07/01/24,Phoenix,Arizona,Hospitality,Office Remodel to Hotel,Brian,,PS,KC,,NR,Con.,,,"$423,784","$26,487",489,0%,0,$0,489,"423,784",0,$0,
,,,9 Archive Pass,,Travel Center and Hotel SEC I-17 & Coldwater Rd,Tony Mangat,,5%,01/01/23,16,"$30,000,000",05/01/24,Yavapai County,Arizona,"Hospitality
Travel Center",,Rav,,,,,,,,,"$1,500,000","$93,750",487,0%,0,$0,487,"1,500,000",0,$0,
,,,9 Archive Pass,,U-Haul - Apache Junction,U-Haul,,5%,01/01/22,8,"$12,000,000",09/01/22,Apache Junction,Arizona,Storage,,Melinda,,,,,,,,,"$600,000","$75,000",244,0%,0,$0,244,"600,000",0,$0,
,,,9 Archive Pass,05/10/22,Verrado Storage,State 48 Storage,,1%,06/01/23,14,"$16,127,667",08/01/24,Buckeye,Arizona,"Site
Storage","106K SF Storage, Drive Up Units, RV Storage & Site",Melinda,,JH,,,,Con.,,Duration,"$161,277","$11,520",428,0%,0,$0,428,"161,277",0,$0,
,,,9 Archive Pass,04/14/23,Viejas F&B - Phase B,Viejas,,1%,06/12/23,12,"$15,000,000",06/12/24,Alpine,California,"Entertainment
Restaurant TI",F&B Renovations/Casino Expansion,Melinda,,JF,BM,MB,NR,RFP,,,"$150,000","$12,500",367,0%,0,$0,367,"150,000",0,$0,
,,,9 Archive Pass,,Whirlwind Clubhouse Expansion,WHPDA,,2%,12/31/30,1,$0,01/31/31,Chandler,Arizona,Clubhouse,,Melinda,,,,,,,,,$0,$0,32,0%,0,$0,32,0,0,$0,
,,,9 Archive Pass,10/22/21,Woodward Apartment Building,Anthony Bibars,,50%,03/01/22,10,"$3,965,534",01/01/23,Phoenix,Arizona,Multifamily,7 Units,Adam,,PS,KC,BM,NR,Neg.,NA,Duratin,"$1,982,767","$198,277",307,0%,0,$0,307,"1,982,767",0,$0,
,TRUE,TRUE,10 Archive Cancelled,10/16/25,Legacy Site Work,Phoenix,,100%,11/01/25,8,"$5,000,000",07/01/26,Phoenix,Arizona,Site,Finish the Site,Adam,,JH,JH,MB,,Neg.,,,"$5,000,000","$625,000",243,25%,60,"$1,234,568",183,"3,765,432",0,$0,
TRUE,TRUE,TRUE,10 Archive Cancelled,11/07/25,Bond - Office TI's,George Oliver,,30%,02/01/26,5,"$2,524,895",07/01/26,Phoenix,Arizona,Office TI,(4) Office TI Suites at 3200 E. Camelback,Mike,,TS,TS,MB,,Con.,,,"$757,469","$151,494",151,0%,0,$0,151,"757,469",0,$0,
,,,10 Archive Cancelled,Plans Mid-Jan,16B-Sonoran Retail and Site,Plas Investments,,25%,04/03/23,9,"$11,602,555",01/03/24,Phoenix,Arizona,"Retail
Site",6 Acre Site Development/2 Shop Buildings,Adam,,CH,KC,LH,NR,Neg.,,Duration,"$2,900,639","$322,293",276,0%,0,$0,276,"2,900,639",0,$0,
,,,10 Archive Cancelled,05/04/22,18th Drive Industrial Warehouse Condo's,Tim Locher,,1%,06/01/23,7,"$3,937,452",01/01/24,Phoenix,Arizona,Industrial,15K SF Industrial w/ Site,Melinda,,JF/KC,KC,MB,NR,Neg.,NA,Full,"$39,375","$5,625",215,0%,0,$0,215,"39,375",0,$0,
,,,10 Archive Cancelled,05/18/22,19 Alameda Industrial,Tim Locher,,1%,06/01/23,8,"$7,144,271",02/01/24,Phoenix,Arizona,Industrial,46K SF Industrial Project,Melinda,,JF/KC,,,NR,Con.,N/A,Duration,"$71,443","$8,930",246,0%,0,$0,246,"71,443",0,$0,
,,,10 Archive Cancelled,05/18/22,23rd Ave Retail Development,Tim Locher,,1%,06/01/23,6,"$3,875,407",12/01/23,Phoenix,Arizona,Retail,Site and 3 retail building shells,Melinda,,JF,BG,,NR,Con.,N/A,Duration,"$38,754","$6,459",184,0%,0,$0,184,"38,754",0,$0,
,,,10 Archive Cancelled,04/28/22,301 W. Osborn Renovation,Anthony Bibars,,50%,11/01/22,6,"$4,000,000",05/01/23,Phoenix,Arizona,Office TI,Renovate Existing Office Building,Adam,,JH,,,,Neg.,,,"$2,000,000","$333,333",182,0%,0,$0,182,"2,000,000",0,$0,
,,,10 Archive Cancelled,05/21/21,99th & McDowell Conceptual Sprouts,Thompson Thrift,,3%,09/01/22,12,"$15,886,604",09/01/23,Phoenix,Arizona,Retail,10 Acres of Onsite/Offsite for Sprouts/Shops/Pads,Melinda,,JF,,N/A,MC,Con.,,,"$476,598","$39,717",366,0%,0,$0,366,"476,598",0,$0,
,,,10 Archive Cancelled,03/29/22,Ak-Chin Fire Station Canopy,Ak-Chin Indian Community,,100%,11/01/22,4,"$344,585",03/01/23,Maricopa,Arizona,Native,New Canopy and Power,Brian,N/A,JF,,MB,NR,D/B,NA,NA,"$344,585","$86,146",121,0%,0,$0,121,"344,585",0,$0,
,,,10 Archive Cancelled,,Ak-Chin Lazy River,Ak-Chin Indian Community,,3%,09/01/22,10,"$10,000,000",07/01/23,Maricopa,Arizona,Native,,Brian,,,,,,,,,"$300,000","$30,000",304,0%,0,$0,304,"300,000",0,$0,
,,,10 Archive Cancelled,07/02/25,Ak-Chin Southern Dunes,Ak-Chin,,1%,06/01/26,10,"$20,000,000",04/01/27,Maricopa,Arizona,Clubhouse,"Renovate/Expansion of Existing clubhouse - Support Bldgs, site",Brian,,BR,BR,N/A,,RFP,,,"$200,000","$20,000",305,0%,0,$0,215,"140,984",90,"$59,016",
,,,10 Archive Cancelled,07/12/23,Allen Theaters Las Cruces,Russell Allen,,1%,02/01/24,12,"$15,401,005",02/01/25,Las Cruces,New Mexico,Entertainment,FEC,Brian,,BM,BM,AL,NR,Con.,N/A,Duration,"$154,010","$12,834",367,8%,31,"$13,009",336,"141,001",0,$0,
,,,10 Archive Cancelled,09/13/24,Amethyst Drive Self-Storage,"Ohana Alliance Group, Inc",,1%,01/06/25,8,"$10,998,456",09/06/25,Victorville,California,Storage,"3 building, 70K SF - Covered RV Parking",Hayley,,KC,KC,MB,,HB-3,,Full,"$109,985","$13,748",244,100%,244,"$109,985",0,0,0,$0,
,,,10 Archive Cancelled,10/20/21,"At Home Furnishings - Chandler, AZ",SIHI,,10%,07/04/22,8,"$17,671,246",03/04/23,Gilbert,Arizona,"Retail
Site",88K SF Shell w/ Site,Melinda,,CH,BM,LH,-,Con.,,Duration,"$1,767,125","$220,891",244,0%,0,$0,244,"1,767,125",0,$0,
,,,10 Archive Cancelled,03/15/22,Boardwalk Mobile Home Park,Mullin 360,,3%,05/01/24,16,"$35,000,000",09/01/25,Casa Grande,Arizona,RV Park,RV and Mobile Home Park w/ Amenities,Melinda,,CH,BM,LH,,Con.,,Duration,"$1,050,000","$65,625",489,50%,243,"$521,779",246,"528,221",0,$0,
,,,10 Archive Cancelled,07/17/25,Buckeye - Steel Storage Building,City of Buckeye,,1%,09/01/25,6,"$1,500,000",03/01/26,Bukeye,Arizona,Industrial,4K SF PEMB Steel storage Buildilng,James,,TS,TS,AT,,HB-6,,,"$15,000","$2,500",182,66%,121,"$9,973",61,"5,027",0,$0,
,,,10 Archive Cancelled,09/22/22,Centerscape MOB,Irgens,,10%,03/01/23,10,"$10,849,779",01/01/24,Goodyear,Arizona,"MOB
Office",45K SF MOB Shell w/Site,Melinda,,JF,BG,,NR,Neg.,N/A,Duration,"$1,084,978","$108,498",307,0%,0,$0,307,"1,084,978",0,$0,
,,,10 Archive Cancelled,06/28/22,Chandler Freeway Project Patio Roof Deck,Mark IV Capital,,1%,01/01/23,5,"$1,530,513",06/01/23,Chandler,Arizona,Office TI,New Rooftop Patio Amenity,Melinda,,JF,BG,SH,NR,HB-3,,Duration,"$15,305","$3,061",152,0%,0,$0,152,"15,305",0,$0,
,,,10 Archive Cancelled,07/29/21,Chaparral Plaza Renovation,Pederson Group,,2%,03/01/23,8,"$4,100,797",11/01/23,Scottsdale,Arizona,Retail,Renovate Existing Shopping Center and Site,Adam,N/A,H/AB,,N/A,,Neg.,NA,NA,"$82,016","$10,252",246,0%,0,$0,246,"82,016",0,$0,
,,,10 Archive Cancelled,05/11/22,Chukchansi Restrooms,Chukchansi,,10%,01/02/23,16,"$1,500,000",05/02/24,Oakhurst,California,Native,Remodel Existing Casino Restrooms,Melinda,,JF,-,-,NR,RFP,,Full,"$150,000","$9,375",487,0%,0,$0,487,"150,000",0,$0,
,,,10 Archive Cancelled,02/28/22,Cibola Vista Haymaker Restaurant,Lamb Architects,,10%,01/01/23,8,"$5,080,020",09/01/23,Peoria,Arizona,Restaurant,Stand Alone Restaurant at Timeshares,Adam,,JF,KC,MB,,Con.,,Duration,"$508,002","$63,500",244,0%,0,$0,244,"508,002",0,$0,
,,,10 Archive Cancelled,02/28/22,Cibola Vista Phase 5 Timeshare Units,Lamb Architects,,10%,07/01/22,16,"$23,371,971",11/01/23,Peoria,Arizona,Multifamily,"3 Buildings, 60 Units Each - Timeshares",Adam,,PS,KC,MB,,Neg.,,Duration,"$2,337,197","$146,075",489,0%,0,$0,489,"2,337,197",0,$0,
